,id,tweet_id,text,tag,date,partition
864,656,360537842004393984,vía <USR> descarrilamiento de un tren genera cerca de 80 muertos en españa : un tren de pasajeros ha … <URL> ,Related and informative,Thu Jul 25 23:11:34 +0000 2013,test
865,657,360540811580014593,"un día después del accidente de tren en santiago de compostela , seguimos recogiendo tus impresiones . . . <URL> ",Related - but not informative,Thu Jul 25 23:23:22 +0000 2013,test
866,658,360541113561530370,my heart is with the victims of the train accident in spain . so sad . #prayforspain ,Related - but not informative,Thu Jul 25 23:24:34 +0000 2013,test
867,659,360541323280920580,el genio que manejaba el tren descarrilado en españa presumía sus excesos de velocidad por facebook . . . <URL> ,Related and informative,Thu Jul 25 23:25:24 +0000 2013,test
868,660,360545198817812484,<URL> watch : train flies off tracks : a deadly train crash in spain was captured on closed circ . . . <URL> ,Related and informative,Thu Jul 25 23:40:48 +0000 2013,test
869,661,360546872349298690,dos colombianas murieron en el accidente de tren en españa . hay dos compatriotas más heridos . a las 7pm en <USR> ,Related and informative,Thu Jul 25 23:47:27 +0000 2013,test
870,662,360547019133157376,maquinista de tren en españa celebraba en facebook hazañas de correr a 200 <URL> unete <USR> ,Related and informative,Thu Jul 25 23:48:02 +0000 2013,test
998,996,364759442560008192,"reports have indicated that 80 civilians have died in a train crash in spain , with 178 injured and 36 critical <URL> ",Related and informative,Tue Aug 06 14:46:42 +0000 2013,test
999,997,364820524184399872,breaking : 80 dead in spain train tragedy . find out details here <URL> ,Related and informative,Tue Aug 06 18:49:25 +0000 2013,test
329,916,362001394045173761,rt <USR> cajas negras de tren accidentado en españa se abrirán el martes <URL> ,Related and informative,Tue Jul 30 00:07:12 +0000 2013,test
330,917,362010680263585793,"train crash every where , canada , spain , switzerland . . . . . . . . . . ",Not related,Tue Jul 30 00:44:06 +0000 2013,test
331,918,362013834375987202,caught in #cctv : spain train crash : 78 killed and 130 injured in derailment <URL> <URL> ,Related and informative,Tue Jul 30 00:56:38 +0000 2013,test
332,919,362041961378627584,"maquinista del tren accidentado en españa : “ ¿ cómo que me calme ? con lo que he provocado , prefiero morir ” . <URL> ",Related and informative,Tue Jul 30 02:48:24 +0000 2013,test
333,920,362146684756701184,"i was nearly ran over and killed by a train in spain the other day but luckily for me , i was stood in the middle of the … ",Not applicable,Tue Jul 30 09:44:32 +0000 2013,test
334,921,362154377110233089,"drivers on route of spain ' s fatal train derailment have a booklet telling them where they have to slow down , no lights , … ",Related and informative,Tue Jul 30 10:15:06 +0000 2013,test
335,922,362165735281274880,inician los entierros del accidente del tren de #españa . <URL> ,Related and informative,Tue Jul 30 11:00:14 +0000 2013,test
336,923,362211088298815492,analizan cajas negras de tren descarrilado en españa <URL> ,Related and informative,Tue Jul 30 14:00:27 +0000 2013,test
337,924,362232764457697281,train incidents in past weeks : - france 6 dead - spain 78 dead - quebec 47 dead - swiss 44 injured - nor dakota 3 injured - nyc trai … ,Related and informative,Tue Jul 30 15:26:35 +0000 2013,test
338,925,362233049657769987,train incidents in past weeks : - france 6 dead - spain 78 dead - quebec 47 dead - swiss 44 injured - nor dakota 3 injured - nyc trai … ,Related and informative,Tue Jul 30 15:27:43 +0000 2013,test
339,926,362239513097015296,maquinista de tren que se descarriló en #españa hablaba por teléfono al momento del accidente <URL> ,Related and informative,Tue Jul 30 15:53:24 +0000 2013,test
340,927,362240825901580288,"breaking : investigators : driver was on phone at time of spain train crash , going at 95 mph . ",Related and informative,Tue Jul 30 15:58:37 +0000 2013,test
341,928,362241400521228288,el maquinista del tren siniestrado en santiago de compostela estaba hablando por teléfono en el momento del accidente http … ,Related and informative,Tue Jul 30 16:00:54 +0000 2013,test
342,929,362241941578059776,: el conductor del tren siniestrado en santiago hablaba por teléfono en el momento del accidente #españa <URL> ,Related and informative,Tue Jul 30 16:03:03 +0000 2013,test
343,930,362242038042853376,"“ <USR> : breaking : investigators : driver was on phone at time of spain train crash , going at 95 mph . ” what ' s his twitter name ? lololololololol ",Related and informative,Tue Jul 30 16:03:26 +0000 2013,test
344,931,362242063238037504,"breaking : investigators : driver was on phone at time of spain train crash , going at 95 mph . ",Related and informative,Tue Jul 30 16:03:32 +0000 2013,test
345,932,362242952401129473,driver on phone when spanish train crashed : investigators . train was travelling at least 152 km per hour . #spain ,Related and informative,Tue Jul 30 16:07:04 +0000 2013,test
346,933,362243317301391362,tragedia ferroviaria en españa la velocidad dl tren se redujo d 192 km / h a 153 km / h al activarse un freno segundos antes dl des … ,Related and informative,Tue Jul 30 16:08:31 +0000 2013,test
347,934,362243371848306691,"<USR> investigators : driver was on phone at time of spain train crash , going at 95 mph : madrid ( ap ) ? investig . . . <USR> ",Related and informative,Tue Jul 30 16:08:44 +0000 2013,test
348,935,362244546266021888,"more : spain investigators : conductor of train was on phone during crash , going at 95 mph ( 153 kph ) : <URL> - cj ",Related and informative,Tue Jul 30 16:13:24 +0000 2013,test
349,936,362245607424917505,report : spain train driver was on phone <URL> ,Related and informative,Tue Jul 30 16:17:37 +0000 2013,test
350,937,362246064608260096,"breaking : driver was on phone at time of spain train crash , going at 95 mph . <USR> <URL> ",Related and informative,Tue Jul 30 16:19:26 +0000 2013,test
351,938,362247721349939200,"just in : investigators in spain say train driver was on phone at the time train derailed , killing 79 . #evenews ",Related and informative,Tue Jul 30 16:26:01 +0000 2013,test
352,939,362248899936788480,tren de santiago de compostela viajaba a 192 km / h y descarriló a 153 km / h <URL> ,Related and informative,Tue Jul 30 16:30:42 +0000 2013,test
353,940,362251148087926788,bbc news - spain train driver ' on phone ' at time of deadly crash <URL> ,Related and informative,Tue Jul 30 16:39:38 +0000 2013,test
354,941,362251512983994368,"ap : ' black box ' on spain train that crashed , killing 79 , shows conductor was on phone , traveling nearly twice speed limit … ",Related and informative,Tue Jul 30 16:41:05 +0000 2013,test
355,942,362254126056345600,driver was on the phone and going 95 mph when train crashed in spain : <URL> ,Related and informative,Tue Jul 30 16:51:28 +0000 2013,test
356,943,362255640170737665,crack ! ! ! david villa dona 3 m € para las victimas del accidente de tren en santiago de compostela . hay que aprender de esto … ,Related - but not informative,Tue Jul 30 16:57:29 +0000 2013,test
357,944,362255656956342272,spain investigators : train driver was on phone <URL> ,Related and informative,Tue Jul 30 16:57:33 +0000 2013,test
358,945,362255917003182080,remember the terrible train crash tragedy in spain last week that killed 80 people ? the train crashed because the driver was … ,Related and informative,Tue Jul 30 16:58:35 +0000 2013,test
359,946,362256923657125889,"driver of high - speed train that crashed in spain was on the phone at the time of the crash , investigators say http :// t . … ",Related and informative,Tue Jul 30 17:02:35 +0000 2013,test
360,947,362261138920046592,spain train driver was on phone at time of crash | via <USR> <URL> ,Related and informative,Tue Jul 30 17:19:20 +0000 2013,test
361,948,362262015521206273,"driver on phone as train derailed : the driver of a train that derailed in northwestern spain last week , killin . . . <URL> ",Related and informative,Tue Jul 30 17:22:49 +0000 2013,test
362,949,362264846693171200,spain investigators : train driver was on phone before fatal crash <URL> ,Related and informative,Tue Jul 30 17:34:04 +0000 2013,test
363,950,362266495054647296,"spain investigators : train conductor was on phone , traveling 95 mph when vehicle derailed | <URL> ",Related and informative,Tue Jul 30 17:40:37 +0000 2013,test
364,951,362285365203185664,"spain train driver was on phone at time of crash , court hears <URL> ",Related and informative,Tue Jul 30 18:55:36 +0000 2013,test
365,952,362286854176907265,cajas negras del tren de españa revelaron que el maquinista hablaba por teléfono en el momento del choque . <URL> ,Related and informative,Tue Jul 30 19:01:31 +0000 2013,test
366,953,362297411273629698,<USR> spain investigators : train driver was on phone : madrid ( ap ) ? the driver was on the phone with a colleag . . . <USR> ,Related and informative,Tue Jul 30 19:43:28 +0000 2013,test
367,954,362310916911529984,bbc news - spain train driver ' on phone ' at time of deadly crash <URL> - awful to be the driver ! ,Related and informative,Tue Jul 30 20:37:08 +0000 2013,test
368,955,362324175093895169,#juanperozom conductor de tren descarrilado en españa hablaba por teléfono cuando ocurrió el accidente : el con . . . <URL> ,Related and informative,Tue Jul 30 21:29:49 +0000 2013,test
369,956,362328247771467777,<USR> spain investigators : train driver was on phone : madrid ( ap ) ? the driver was on the phone with a colleag . . . <USR> ,Related and informative,Tue Jul 30 21:46:00 +0000 2013,test
370,957,362340109288341504,conductor del tren de españa pide ser juzgado por jueza colombiana . #libresalamanca ,Related and informative,Tue Jul 30 22:33:08 +0000 2013,test
371,958,362341459854245889,conductor del tren de españa pide ser juzgado por jueza colombiana . #libresalamanca ,Related and informative,Tue Jul 30 22:38:30 +0000 2013,test
372,959,362343229842141184,el maquinista hablaba por el móvil cuando el tren de santiago de compostela se descarriló : del contenido de la . . . <URL> ,Related and informative,Tue Jul 30 22:45:32 +0000 2013,test
373,960,362343288570777602,alimentando patria el maquinista hablaba por el móvil cuando el tren de santiago de compostela . . . <URL> sin corrrupcion ,Related and informative,Tue Jul 30 22:45:46 +0000 2013,test
374,961,362353262604718080,el maquinista del tren de españa pidió que juez de #fabiosalamanca lo juzgue a él también . ,Related and informative,Tue Jul 30 23:25:24 +0000 2013,test
375,962,362357800858423296,maquinista hablaba por teléfono cuando se descarriló tren en españa . allá si le cae todo el peso de la ley ! . aquí lo ma … ,Related and informative,Tue Jul 30 23:43:26 +0000 2013,test
414,998,365209008996499456,"have indicated that 80 civilians have died in a train crash in spain , with 178 injur . . . <URL> ",Related and informative,Wed Aug 07 20:33:07 +0000 2013,test
415,999,365212892955942912,encuentran el celular del maquinista del tren accidentado en españa <URL> ,Related and informative,Wed Aug 07 20:48:33 +0000 2013,test
0,0,359949548937945091,españa busca exportar su tren de alta velocidad <URL> ,Not related,Wed Jul 24 08:13:54 +0000 2013,test
1,1,360118977848016896,urgente : descarrila un tren de pasajeros a pocos metros del casco urbano de santiago de compostela . ,Related and informative,Wed Jul 24 19:27:09 +0000 2013,test
2,2,360120559088050176,última hora : descarrila un tren de pasajeros en la entrada de la estación de santiago de compostela . hay fallecidos . http :/ … ,Related and informative,Wed Jul 24 19:33:26 +0000 2013,test
3,3,360120953373593600,ha descarrilado un tren en santiago de compostela ,Related and informative,Wed Jul 24 19:35:00 +0000 2013,test
4,4,360121477636423683,#actualización : diez muertos tras descarrilar un tren en santiago de compostela <URL> ,Related and informative,Wed Jul 24 19:37:05 +0000 2013,test
